date,hour,france,italy,belgium,spain,uk,germany
2022/02/27,02:00 - 03:00,174.44,178.29,174.44,225.00,159.06,174.44
2022/02/27,03:00 - 04:00,172.31,178.29,172.31,220.50,166.80,172.31
2022/02/27,04:00 - 05:00,174.50,174.50,174.50,225.00,171.00,174.50
2022/02/27,05:00 - 06:00,177.10,177.10,177.10,231.29,180.00,177.10
2022/02/27,06:00 - 07:00,186.05,186.05,186.05,250.85,202.04,186.05
2022/02/27,07:00 - 08:00,191.54,191.54,191.54,255.20,225.41,191.54
2022/02/27,08:00 - 09:00,191.54,191.54,190.34,252.59,239.33,189.37
2022/02/27,09:00 - 10:00,196.64,196.64,182.28,254.33,259.50,173.75
2022/02/27,10:00 - 11:00,186.05,186.05,133.87,253.46,298.52,154.07
2022/02/27,11:00 - 12:00,182.07,182.07,129.40,247.38,273.12,144.76
2022/02/27,12:00 - 13:00,186.05,186.05,146.78,235.01,230.98,116.53
2022/02/27,13:00 - 14:00,153.76,153.76,89.37,247.28,220.80,114.00
2022/02/27,14:00 - 15:00,111.68,167.36,111.68,247.08,216.00,111.68
2022/02/27,15:00 - 16:00,151.54,177.00,151.54,209.14,194.31,151.54
2022/02/27,16:00 - 17:00,176.15,192.24,176.15,209.14,148.82,176.15
2022/02/27,17:00 - 18:00,229.90,229.90,229.90,229.90,188.61,229.90
2022/02/27,18:00 - 19:00,275.76,275.76,275.76,275.76,255.05,275.76
2022/02/27,19:00 - 20:00,279.84,279.84,283.35,300.00,265.85,274.50
2022/02/27,20:00 - 21:00,268.39,268.39,283.35,350.00,259.64,220.70
2022/02/27,21:00 - 22:00,225.49,252.10,220.82,350.00,181.31,197.80
2022/02/27,22:00 - 23:00,240.00,240.00,246.93,310.01,138.31,197.78
2022/02/27,23:00 - 00:00,210.12,210.12,202.90,280.00,100.00,197.22
2022/02/28,00:00 - 01:00,204.01,204.01,161.91,295.00,137.27,177.39
2022/02/28,01:00 - 02:00,202.79,202.79,158.29,286.83,145.02,174.06
2022/02/28,02:00 - 03:00,202.68,202.68,193.68,282.49,161.00,185.57
2022/02/28,03:00 - 04:00,196.33,196.33,168.34,282.16,155.00,178.26
2022/02/28,04:00 - 05:00,197.00,197.00,197.00,277.73,167.56,197.00
2022/02/28,05:00 - 06:00,217.00,217.00,217.00,281.05,196.45,217.00
2022/02/28,06:00 - 07:00,284.97,284.97,284.97,286.54,247.04,284.97
2022/02/28,07:00 - 08:00,322.90,322.90,322.90,322.90,299.00,322.90
2022/02/28,08:00 - 09:00,308.90,308.90,308.90,308.90,275.00,308.90
2022/02/28,09:00 - 10:00,278.40,278.40,291.85,284.05,283.16,267.30
2022/02/28,10:00 - 11:00,258.45,263.94,200.35,258.45,278.60,163.82
2022/02/28,11:00 - 12:00,221.30,263.91,122.65,221.30,264.79,145.55
2022/02/28,12:00 - 13:00,224.00,224.00,108.12,224.00,249.40,137.09
2022/02/28,13:00 - 14:00,221.88,224.19,131.71,221.88,249.40,135.40
2022/02/28,14:00 - 15:00,220.00,237.80,170.86,220.00,257.04,141.17
2022/02/28,15:00 - 16:00,218.97,258.97,204.45,218.97,259.00,198.24
2022/02/28,16:00 - 17:00,253.79,258.97,253.79,253.79,252.50,253.79
2022/02/28,17:00 - 18:00,280.56,280.56,280.56,280.56,300.00,280.56
2022/02/28,18:00 - 19:00,300.00,300.00,300.00,300.00,330.02,300.00
2022/02/28,19:00 - 20:00,315.51,315.51,350.00,318.73,367.10,282.19
2022/02/28,20:00 - 21:00,296.08,296.08,242.33,346.00,341.00,207.32
2022/02/28,21:00 - 22:00,271.40,271.40,202.13,324.09,293.24,137.24
2022/02/28,22:00 - 23:00,266.70,266.70,211.98,291.18,256.06,163.30
2022/02/28,23:00 - 00:00,259.25,259.25,190.93,280.00,226.34,140.09
2022/03/01,00:00 - 01:00,259.96,259.96,199.74,268.90,255.84,143.17
2022/03/01,01:00 - 02:00,255.93,255.93,200.12,258.46,262.16,143.15
2022/03/01,02:00 - 03:00,241.01,241.01,192.59,241.01,260.45,149.74
2022/03/01,03:00 - 04:00,224.00,224.00,198.66,224.00,249.00,163.50
2022/03/01,04:00 - 05:00,221.00,221.00,204.88,221.00,244.99,173.15
2022/03/01,05:00 - 06:00,231.31,231.31,207.45,231.31,246.58,194.03
2022/03/01,06:00 - 07:00,268.04,277.91,268.04,268.04,274.23,268.04
2022/03/01,07:00 - 08:00,299.02,299.02,289.67,299.02,300.00,286.73
2022/03/01,08:00 - 09:00,301.40,301.40,319.07,301.40,330.75,284.91
2022/03/01,09:00 - 10:00,294.60,301.40,285.40,294.60,332.00,217.58
2022/03/01,10:00 - 11:00,265.02,271.29,230.00,265.02,312.95,179.33
2022/03/01,11:00 - 12:00,230.00,266.70,224.33,230.00,290.51,222.33
2022/03/01,12:00 - 13:00,225.80,238.70,220.00,225.80,282.00,220.00
2022/03/01,13:00 - 14:00,221.50,238.40,221.50,221.50,285.00,221.50
2022/03/01,14:00 - 15:00,235.02,248.99,235.02,221.99,286.23,235.02
2022/03/01,15:00 - 16:00,261.24,261.24,261.24,220.98,283.71,261.24
2022/03/01,16:00 - 17:00,283.20,283.20,283.20,221.99,296.00,283.20
2022/03/01,17:00 - 18:00,315.87,315.87,315.87,258.46,343.00,315.87
2022/03/01,18:00 - 19:00,362.75,362.75,362.75,282.49,378.67,362.75
2022/03/01,19:00 - 20:00,354.11,354.11,354.11,314.01,408.00,354.11
2022/03/01,20:00 - 21:00,315.87,315.87,315.87,315.87,325.00,315.87
2022/03/01,21:00 - 22:00,286.00,286.00,286.00,294.01,281.79,286.00
2022/03/01,22:00 - 23:00,266.94,266.94,266.94,267.16,270.52,266.94
2022/03/01,23:00 - 00:00,260.79,260.79,250.50,260.79,251.01,245.47
2022/03/02,00:00 - 01:00,251.04,251.04,251.04,251.04,243.53,251.04
2022/03/02,01:00 - 02:00,248.43,248.43,248.43,248.43,228.54,248.43
2022/03/02,02:00 - 03:00,242.06,242.06,242.06,242.06,212.47,242.06
2022/03/02,03:00 - 04:00,233.14,233.14,233.14,233.14,202.00,233.14
2022/03/02,04:00 - 05:00,233.62,233.62,233.62,233.62,201.63,233.62
2022/03/02,05:00 - 06:00,250.00,250.00,250.00,250.00,202.71,250.00
2022/03/02,06:00 - 07:00,278.54,278.54,270.07,267.32,221.35,291.55
2022/03/02,07:00 - 08:00,317.33,329.07,298.70,295.00,245.00,329.07
2022/03/02,08:00 - 09:00,331.95,337.09,325.70,305.00,273.00,337.09
2022/03/02,09:00 - 10:00,298.10,298.10,298.10,294.27,287.85,298.10
2022/03/02,10:00 - 11:00,268.30,268.30,262.32,268.30,266.82,267.85
2022/03/02,11:00 - 12:00,256.41,260.00,254.04,256.41,264.00,257.95
2022/03/02,12:00 - 13:00,246.25,246.25,240.55,246.25,264.00,245.82
2022/03/02,13:00 - 14:00,230.89,234.99,229.31,225.90,261.91,234.99
2022/03/02,14:00 - 15:00,234.93,246.42,234.41,208.32,257.29,236.29
2022/03/02,15:00 - 16:00,245.96,265.22,243.98,204.15,258.00,249.66
2022/03/02,16:00 - 17:00,260.72,275.00,259.59,206.64,256.11,272.58
2022/03/02,17:00 - 18:00,297.62,316.56,293.80,225.00,280.22,316.56
2022/03/02,18:00 - 19:00,361.13,384.83,356.00,258.62,308.53,384.83
2022/03/02,19:00 - 20:00,383.34,385.00,359.86,284.24,332.00,385.00
2022/03/02,20:00 - 21:00,310.66,322.82,304.30,297.00,295.00,321.09
2022/03/02,21:00 - 22:00,279.99,287.06,274.93,279.99,265.41,288.47
2022/03/02,22:00 - 23:00,265.78,265.78,265.78,265.78,265.41,265.78
2022/03/02,23:00 - 00:00,250.25,250.25,249.50,250.25,244.00,249.66
2022/03/03,00:00 - 01:00,331.16,344.78,331.16,331.16,290.50,331.16
2022/03/03,01:00 - 02:00,322.53,322.53,322.53,322.53,284.00,322.53
2022/03/03,02:00 - 03:00,316.00,316.88,316.00,316.00,282.00,316.00
2022/03/03,03:00 - 04:00,307.01,307.01,307.01,307.01,272.89,307.01
2022/03/03,04:00 - 05:00,307.30,307.30,307.30,307.30,279.00,307.30
2022/03/03,05:00 - 06:00,332.27,332.27,332.27,332.27,288.88,332.27
2022/03/03,06:00 - 07:00,370.78,371.31,370.41,369.69,344.61,371.41
2022/03/03,07:00 - 08:00,405.00,405.00,405.00,395.01,399.62,405.00
2022/03/03,08:00 - 09:00,400.00,400.00,400.00,400.00,419.94,400.00
2022/03/03,09:00 - 10:00,363.17,375.00,365.47,363.17,418.60,359.96
2022/03/03,10:00 - 11:00,326.79,370.31,309.17,359.15,441.02,294.76
2022/03/03,11:00 - 12:00,329.03,361.18,270.40,356.98,418.64,276.94
2022/03/03,12:00 - 13:00,329.26,350.88,298.78,353.50,422.86,266.04
2022/03/03,13:00 - 14:00,315.06,348.33,300.10,349.15,438.56,269.92
2022/03/03,14:00 - 15:00,301.15,363.55,296.65,324.09,438.56,293.02
2022/03/03,15:00 - 16:00,319.58,368.30,319.58,319.58,400.76,319.58
2022/03/03,16:00 - 17:00,336.53,375.00,336.53,336.53,364.92,336.53
2022/03/03,17:00 - 18:00,398.53,398.53,398.53,345.00,420.28,398.53
2022/03/03,18:00 - 19:00,410.00,407.00,410.00,350.00,483.00,410.00
2022/03/03,19:00 - 20:00,405.05,405.05,405.05,358.05,619.99,405.05
2022/03/03,20:00 - 21:00,390.00,390.00,390.00,360.46,530.00,390.00
2022/03/03,21:00 - 22:00,350.00,369.30,350.00,350.00,438.56,350.00
2022/03/03,22:00 - 23:00,333.88,363.97,333.88,329.92,376.47,333.88
2022/03/03,23:00 - 00:00,319.90,352.33,319.90,260.00,376.17,319.90
2022/03/04,00:00 - 01:00,351.07,374.00,351.07,350.00,422.47,351.07
2022/03/04,01:00 - 02:00,346.60,366.70,346.60,270.14,393.72,346.60
2022/03/04,02:00 - 03:00,329.40,337.63,329.40,269.50,387.84,329.40
2022/03/04,03:00 - 04:00,304.05,329.00,304.05,267.39,373.10,304.05
2022/03/04,04:00 - 05:00,315.00,337.70,315.00,264.61,352.79,315.00
2022/03/04,05:00 - 06:00,349.07,366.87,349.07,266.75,370.00,349.07
2022/03/04,06:00 - 07:00,398.60,398.60,398.60,269.60,397.00,398.60
2022/03/04,07:00 - 08:00,410.00,410.00,410.00,372.76,405.15,410.00
2022/03/04,08:00 - 09:00,410.05,410.05,410.05,381.81,441.00,410.05
2022/03/04,09:00 - 10:00,385.16,407.50,385.16,375.00,433.02,385.16
2022/03/04,10:00 - 11:00,373.95,395.23,381.51,371.33,436.00,362.95
2022/03/04,11:00 - 12:00,351.10,381.60,352.00,330.08,422.73,349.78
2022/03/04,12:00 - 13:00,343.71,374.40,324.41,343.71,513.51,310.69
2022/03/04,13:00 - 14:00,309.97,375.00,315.00,309.97,531.00,292.16
2022/03/04,14:00 - 15:00,316.30,375.75,316.30,316.30,447.20,307.43
2022/03/04,15:00 - 16:00,331.91,381.60,331.48,331.91,423.00,329.95
2022/03/04,16:00 - 17:00,355.77,395.15,355.77,355.77,411.13,355.77
2022/03/04,17:00 - 18:00,380.94,406.00,380.94,380.94,453.74,380.94
2022/03/04,18:00 - 19:00,410.00,410.00,410.00,392.91,578.00,410.00
2022/03/04,19:00 - 20:00,410.00,410.00,410.00,410.00,668.00,410.00
2022/03/04,20:00 - 21:00,400.08,405.22,400.08,400.08,593.68,400.08
2022/03/04,21:00 - 22:00,390.20,395.23,396.64,390.20,438.15,381.83
2022/03/04,22:00 - 23:00,384.60,384.60,404.43,384.60,435.72,359.07
2022/03/04,23:00 - 00:00,371.33,371.33,379.33,371.33,400.26,361.01
2022/03/05,00:00 - 01:00,376.50,376.50,386.91,376.50,417.99,363.87
2022/03/05,01:00 - 02:00,360.00,360.00,360.00,360.00,405.57,360.00
2022/03/05,02:00 - 03:00,350.00,350.00,350.00,350.00,400.15,350.00
2022/03/05,03:00 - 04:00,330.00,345.62,330.00,330.00,376.00,330.00
2022/03/05,04:00 - 05:00,338.85,338.85,338.85,338.85,350.67,338.85
2022/03/05,05:00 - 06:00,347.04,347.04,347.04,347.04,347.00,347.04
2022/03/05,06:00 - 07:00,369.00,369.00,369.00,369.00,349.82,369.00
2022/03/05,07:00 - 08:00,378.10,385.00,378.10,378.10,369.00,378.10
2022/03/05,08:00 - 09:00,370.53,403.00,370.53,370.53,390.90,370.53
2022/03/05,09:00 - 10:00,369.14,391.00,402.40,370.00,383.40,322.34
2022/03/05,10:00 - 11:00,359.45,360.20,409.30,365.04,408.22,293.81
2022/03/05,11:00 - 12:00,327.33,346.90,355.87,362.11,430.00,290.57
2022/03/05,12:00 - 13:00,326.18,330.44,301.65,360.00,421.00,279.30
2022/03/05,13:00 - 14:00,302.01,313.00,314.00,365.04,450.58,260.35
2022/03/05,14:00 - 15:00,265.53,313.00,264.73,362.11,420.70,260.56
2022/03/05,15:00 - 16:00,301.36,321.80,301.36,311.00,395.90,301.36
2022/03/05,16:00 - 17:00,339.99,347.47,339.99,343.50,386.55,339.99
2022/03/05,17:00 - 18:00,385.63,385.63,385.63,385.63,400.10,385.63
2022/03/05,18:00 - 19:00,405.78,405.78,405.78,405.78,450.00,405.78
2022/03/05,19:00 - 20:00,409.30,409.30,409.30,409.30,556.00,409.30
2022/03/05,20:00 - 21:00,400.00,405.03,400.00,400.00,443.10,400.00
2022/03/05,21:00 - 22:00,377.25,391.00,377.25,390.51,407.46,377.25
2022/03/05,22:00 - 23:00,369.63,369.63,369.63,382.11,394.60,369.63
2022/03/05,23:00 - 00:00,362.40,362.40,362.40,365.04,376.70,362.40
2022/03/06,00:00 - 01:00,390.61,405.22,390.61,390.61,443.93,390.61
2022/03/06,01:00 - 02:00,353.00,374.00,353.00,353.00,427.49,353.00
2022/03/06,02:00 - 03:00,345.16,364.00,345.16,345.16,425.67,345.16
2022/03/06,03:00 - 04:00,334.21,347.40,334.21,334.21,388.06,334.21
2022/03/06,04:00 - 05:00,339.44,341.69,339.44,339.44,374.61,339.44
2022/03/06,05:00 - 06:00,342.09,350.01,342.09,342.09,374.61,342.09
2022/03/06,06:00 - 07:00,350.13,374.99,350.00,350.13,375.00,350.06
2022/03/06,07:00 - 08:00,365.86,366.90,315.00,365.86,391.00,340.44
2022/03/06,08:00 - 09:00,353.00,353.00,320.00,353.00,382.29,336.52
2022/03/06,09:00 - 10:00,390.36,390.36,284.47,390.36,391.98,210.01
2022/03/06,10:00 - 11:00,351.07,351.07,185.24,351.07,422.17,259.02
2022/03/06,11:00 - 12:00,346.25,346.25,205.36,346.25,441.80,268.05
2022/03/06,12:00 - 13:00,350.25,350.25,246.26,350.25,468.17,279.00
2022/03/06,13:00 - 14:00,309.96,343.00,202.35,338.54,511.22,249.18
2022/03/06,14:00 - 15:00,276.81,330.07,223.39,350.00,529.00,246.29
2022/03/06,15:00 - 16:00,293.15,342.98,276.93,338.54,499.00,281.41
2022/03/06,16:00 - 17:00,308.27,405.23,308.09,339.61,435.11,308.10
2022/03/06,17:00 - 18:00,385.16,410.00,385.16,385.16,442.03,385.16
2022/03/06,18:00 - 19:00,435.08,434.06,435.08,435.08,567.00,435.08
2022/03/06,19:00 - 20:00,454.28,451.30,454.28,454.28,661.13,454.28
2022/03/06,20:00 - 21:00,436.35,436.35,436.35,470.01,520.78,436.35
2022/03/06,21:00 - 22:00,412.02,412.02,412.02,470.01,440.00,412.02
2022/03/06,22:00 - 23:00,412.02,412.02,412.02,454.09,448.99,412.02
2022/03/06,23:00 - 00:00,411.65,411.65,411.65,450.00,413.90,411.65
2022/03/07,00:00 - 01:00,377.56,405.51,377.56,441.85,470.55,377.56
2022/03/07,01:00 - 02:00,369.83,405.00,369.83,426.46,436.11,369.83
2022/03/07,02:00 - 03:00,368.94,394.69,368.94,416.67,448.88,368.94
2022/03/07,03:00 - 04:00,359.21,390.99,359.21,400.00,401.00,359.21
2022/03/07,04:00 - 05:00,361.71,400.00,361.71,400.00,375.00,361.71
2022/03/07,05:00 - 06:00,397.23,407.00,397.23,426.46,364.12,397.23
2022/03/07,06:00 - 07:00,465.77,465.77,465.77,465.77,406.06,465.77
2022/03/07,07:00 - 08:00,512.36,512.36,512.36,500.00,473.03,512.36
2022/03/07,08:00 - 09:00,515.01,520.90,515.01,500.00,561.59,515.01
2022/03/07,09:00 - 10:00,483.00,483.00,483.00,483.00,636.00,483.00
2022/03/07,10:00 - 11:00,449.03,449.03,380.00,451.00,581.00,390.61
2022/03/07,11:00 - 12:00,418.17,430.00,311.12,450.05,450.00,341.84
2022/03/07,12:00 - 13:00,413.74,413.74,355.16,450.00,400.00,340.22
2022/03/07,13:00 - 14:00,354.60,412.06,373.91,447.48,411.60,320.80
2022/03/07,14:00 - 15:00,338.65,415.90,338.65,426.46,372.17,312.82
2022/03/07,15:00 - 16:00,352.54,430.32,351.96,382.72,347.32,351.54
2022/03/07,16:00 - 17:00,400.00,445.21,400.00,400.00,320.00,400.00
2022/03/07,17:00 - 18:00,450.00,500.00,449.78,450.00,369.82,450.39
2022/03/07,18:00 - 19:00,484.95,583.00,480.81,472.50,425.00,507.54
2022/03/07,19:00 - 20:00,512.44,583.00,506.33,500.00,457.00,522.91
2022/03/07,20:00 - 21:00,475.00,529.99,475.00,475.00,440.00,475.00
2022/03/07,21:00 - 22:00,439.94,500.00,438.36,450.00,395.94,434.97
2022/03/07,22:00 - 23:00,426.46,450.50,430.00,426.46,355.00,415.42
2022/03/07,23:00 - 00:00,379.02,417.38,361.47,379.02,261.35,367.72
2022/03/08,00:00 - 01:00,450.95,572.38,449.12,450.95,127.68,456.05
2022/03/08,01:00 - 02:00,449.50,543.80,449.50,449.50,121.00,449.50
2022/03/08,02:00 - 03:00,449.50,527.84,449.50,449.50,63.00,449.50
2022/03/08,03:00 - 04:00,424.88,519.02,424.88,424.88,1.00,424.88
2022/03/08,04:00 - 05:00,429.89,515.00,425.60,429.89,0.00,437.51
2022/03/08,05:00 - 06:00,449.60,566.06,445.14,449.60,0.00,457.57
2022/03/08,06:00 - 07:00,582.48,622.30,564.23,550.00,0.00,622.30
2022/03/08,07:00 - 08:00,690.00,690.00,690.00,600.00,59.00,690.00
2022/03/08,08:00 - 09:00,650.00,690.00,650.00,645.00,215.93,650.00
2022/03/08,09:00 - 10:00,601.00,669.33,500.00,601.00,222.68,541.51
2022/03/08,10:00 - 11:00,582.00,599.97,165.75,582.00,245.76,353.31
2022/03/08,11:00 - 12:00,548.09,572.38,157.42,548.09,241.00,333.83
2022/03/08,12:00 - 13:00,515.40,566.06,155.15,515.40,310.00,316.52
2022/03/08,13:00 - 14:00,438.20,541.89,179.58,460.00,317.75,294.77
2022/03/08,14:00 - 15:00,424.80,566.06,254.76,449.90,278.80,310.60
2022/03/08,15:00 - 16:00,418.40,570.00,342.90,449.60,233.74,366.99
2022/03/08,16:00 - 17:00,514.31,580.00,512.17,514.31,233.74,514.31
2022/03/08,17:00 - 18:00,603.08,608.31,603.08,603.08,250.80,603.08
2022/03/08,18:00 - 19:00,674.93,674.93,674.93,651.00,355.00,674.93
2022/03/08,19:00 - 20:00,700.00,700.00,700.00,700.00,433.00,700.00
2022/03/08,20:00 - 21:00,654.91,654.91,671.85,654.91,489.31,619.92
2022/03/08,21:00 - 22:00,580.32,582.22,525.93,651.00,414.48,542.90
2022/03/08,22:00 - 23:00,577.47,577.47,555.98,650.00,326.23,492.05
2022/03/08,23:00 - 00:00,566.06,566.06,539.40,600.00,214.57,399.73
2022/03/09,00:00 - 01:00,468.46,468.46,450.23,510.26,195.04,430.07
2022/03/09,01:00 - 02:00,450.01,450.01,427.17,450.01,150.75,408.91
2022/03/09,02:00 - 03:00,425.00,425.00,421.32,425.00,99.69,418.38
2022/03/09,03:00 - 04:00,420.03,420.03,420.03,420.03,83.90,420.03
2022/03/09,04:00 - 05:00,420.03,420.03,420.03,420.03,65.00,420.03
2022/03/09,05:00 - 06:00,440.00,444.65,440.00,440.00,65.00,440.00
2022/03/09,06:00 - 07:00,523.76,523.76,523.76,523.76,99.00,523.76
2022/03/09,07:00 - 08:00,579.45,579.45,579.45,579.45,179.46,579.45
2022/03/09,08:00 - 09:00,554.76,554.76,554.76,554.76,304.84,554.76
2022/03/09,09:00 - 10:00,504.54,529.91,500.00,504.54,388.00,449.99
2022/03/09,10:00 - 11:00,439.60,501.63,389.00,439.60,448.50,389.00
2022/03/09,11:00 - 12:00,398.12,468.29,398.12,398.12,478.92,350.83
2022/03/09,12:00 - 13:00,359.71,425.06,359.71,359.71,487.75,305.11
2022/03/09,13:00 - 14:00,356.74,420.03,356.74,356.74,521.54,316.75
2022/03/09,14:00 - 15:00,368.98,417.29,354.15,368.98,505.85,341.86
2022/03/09,15:00 - 16:00,393.13,438.52,382.44,393.13,520.00,382.44
2022/03/09,16:00 - 17:00,425.09,475.01,425.09,425.09,590.00,425.09
2022/03/09,17:00 - 18:00,529.43,529.43,529.43,518.42,599.00,529.43
2022/03/09,18:00 - 19:00,574.93,574.93,574.93,549.73,640.00,574.93
2022/03/09,19:00 - 20:00,605.00,605.00,605.00,605.00,705.47,605.00
2022/03/09,20:00 - 21:00,534.65,534.65,540.03,560.00,705.47,528.03
2022/03/09,21:00 - 22:00,448.75,498.00,448.75,549.73,624.00,448.75
2022/03/09,22:00 - 23:00,449.06,480.00,449.06,523.76,549.00,449.06
2022/03/09,23:00 - 00:00,425.89,450.08,432.00,475.44,600.71,418.45
2022/03/10,00:00 - 01:00,372.89,395.55,393.87,378.00,381.00,350.00
2022/03/10,01:00 - 02:00,320.00,342.32,320.00,320.93,438.79,320.00
2022/03/10,02:00 - 03:00,321.59,332.00,321.59,321.59,416.34,321.59
2022/03/10,03:00 - 04:00,310.09,332.00,310.09,319.90,398.00,310.09
2022/03/10,04:00 - 05:00,310.07,332.00,310.07,319.90,378.00,310.07
2022/03/10,05:00 - 06:00,335.01,380.55,335.01,335.01,361.81,335.01
2022/03/10,06:00 - 07:00,414.66,414.66,414.66,414.66,385.16,414.66
2022/03/10,07:00 - 08:00,436.06,436.06,436.06,436.06,410.52,436.06
2022/03/10,08:00 - 09:00,452.69,452.69,406.49,452.69,474.30,421.17
2022/03/10,09:00 - 10:00,422.60,429.90,320.00,422.60,437.59,311.99
2022/03/10,10:00 - 11:00,400.95,400.95,268.00,400.95,387.00,240.33
2022/03/10,11:00 - 12:00,356.35,387.07,210.00,356.35,357.00,199.82
2022/03/10,12:00 - 13:00,361.40,361.40,200.00,361.40,326.56,171.70
2022/03/10,13:00 - 14:00,345.92,356.03,297.30,345.92,305.00,150.01
2022/03/10,14:00 - 15:00,320.93,361.69,310.28,320.93,279.64,162.66
2022/03/10,15:00 - 16:00,320.00,375.61,300.10,320.00,258.91,199.85
2022/03/10,16:00 - 17:00,319.60,391.93,346.02,319.60,254.13,276.58
2022/03/10,17:00 - 18:00,387.01,418.35,387.01,387.01,287.39,379.95
2022/03/10,18:00 - 19:00,415.64,470.50,415.64,415.64,345.00,412.40
2022/03/10,19:00 - 20:00,443.75,480.00,509.10,443.75,357.00,326.39
2022/03/10,20:00 - 21:00,430.01,430.01,460.00,430.01,347.38,179.01
2022/03/10,21:00 - 22:00,373.49,403.35,424.00,408.29,275.00,173.60
2022/03/10,22:00 - 23:00,323.25,391.22,392.30,323.25,250.12,172.74
2022/03/10,23:00 - 00:00,319.50,372.31,260.00,319.50,230.29,123.93
2022/03/11,00:00 - 01:00,270.00,341.29,211.06,270.00,175.00,88.96
2022/03/11,01:00 - 02:00,249.99,336.76,200.99,249.99,149.72,91.02
2022/03/11,02:00 - 03:00,232.68,334.19,191.85,230.22,117.59,88.93
2022/03/11,03:00 - 04:00,193.87,332.52,173.86,193.87,90.00,97.03
2022/03/11,04:00 - 05:00,144.80,336.15,145.65,144.80,80.08,91.15
2022/03/11,05:00 - 06:00,169.96,345.95,167.11,169.96,83.18,109.92
2022/03/11,06:00 - 07:00,288.66,388.93,233.13,269.40,121.00,172.57
2022/03/11,07:00 - 08:00,303.81,430.00,282.10,302.95,222.16,185.06
2022/03/11,08:00 - 09:00,311.53,430.00,257.80,311.53,294.75,112.35
2022/03/11,09:00 - 10:00,309.41,415.23,68.59,309.41,331.00,67.30
2022/03/11,10:00 - 11:00,300.01,355.69,39.00,300.01,325.00,23.07
2022/03/11,11:00 - 12:00,273.94,345.95,-20.00,273.94,304.88,15.52
2022/03/11,12:00 - 13:00,277.17,330.00,-40.00,277.17,323.00,10.10
2022/03/11,13:00 - 14:00,270.00,327.26,-10.00,270.00,320.00,0.10
2022/03/11,14:00 - 15:00,274.40,331.79,162.15,274.40,297.00,0.08
2022/03/11,15:00 - 16:00,271.99,336.76,166.08,271.99,280.00,10.04
2022/03/11,16:00 - 17:00,274.73,358.69,155.02,274.73,299.00,23.87
2022/03/11,17:00 - 18:00,299.99,420.00,230.00,299.99,321.39,118.86
2022/03/11,18:00 - 19:00,310.80,475.00,283.83,310.80,365.20,170.06
2022/03/11,19:00 - 20:00,350.00,480.00,320.00,350.00,422.80,151.98
2022/03/11,20:00 - 21:00,356.97,430.00,285.84,397.02,416.00,84.48
2022/03/11,21:00 - 22:00,279.20,359.91,224.06,403.97,400.07,69.77
2022/03/11,22:00 - 23:00,341.95,341.95,250.33,341.95,382.00,81.05
2022/03/11,23:00 - 00:00,331.79,331.79,239.66,331.79,374.50,67.27
2022/03/12,00:00 - 01:00,290.00,298.73,221.49,290.00,369.50,68.93
2022/03/12,01:00 - 02:00,281.96,281.98,205.76,281.96,321.00,69.07
2022/03/12,02:00 - 03:00,275.20,275.20,191.13,275.20,278.00,72.97
2022/03/12,03:00 - 04:00,244.18,275.17,186.12,244.18,254.11,72.99
2022/03/12,04:00 - 05:00,238.22,275.17,173.96,238.22,240.00,72.93
2022/03/12,05:00 - 06:00,251.88,274.76,181.88,250.00,243.27,73.11
2022/03/12,06:00 - 07:00,249.41,275.32,203.70,249.41,250.96,89.05
2022/03/12,07:00 - 08:00,267.49,271.51,51.03,267.49,290.00,87.52
2022/03/12,08:00 - 09:00,292.38,292.38,113.60,256.00,323.00,79.07
2022/03/12,09:00 - 10:00,294.00,294.00,61.28,242.00,355.00,78.90
2022/03/12,10:00 - 11:00,274.01,274.01,29.16,212.95,404.42,72.95
2022/03/12,11:00 - 12:00,264.62,264.62,199.53,204.60,388.00,67.84
2022/03/12,12:00 - 13:00,258.55,258.55,71.41,199.54,290.00,72.91
2022/03/12,13:00 - 14:00,247.69,249.13,206.10,199.54,251.74,68.95
2022/03/12,14:00 - 15:00,195.15,249.18,204.50,195.15,225.00,80.07
2022/03/12,15:00 - 16:00,196.27,255.62,185.00,196.27,221.28,118.95
2022/03/12,16:00 - 17:00,204.40,261.53,205.81,204.40,228.11,189.30
2022/03/12,17:00 - 18:00,287.30,289.30,287.30,215.00,230.00,287.30
2022/03/12,18:00 - 19:00,323.30,323.30,323.30,284.41,255.00,323.30
2022/03/12,19:00 - 20:00,290.96,357.16,327.86,290.96,256.73,235.00
2022/03/12,20:00 - 21:00,292.91,320.00,250.00,292.91,233.82,173.00
2022/03/12,21:00 - 22:00,282.72,293.32,243.97,282.72,217.00,176.50
2022/03/12,22:00 - 23:00,269.55,273.98,232.13,269.55,193.29,182.51
2022/03/12,23:00 - 00:00,262.77,262.77,129.66,262.77,175.00,168.88
2022/03/13,00:00 - 01:00,214.50,300.00,202.42,214.50,120.00,160.10
2022/03/13,01:00 - 02:00,211.42,282.14,185.34,211.42,107.13,150.01
2022/03/13,02:00 - 03:00,207.00,281.27,172.58,207.00,85.76,124.27
2022/03/13,03:00 - 04:00,189.31,281.15,155.80,189.31,85.76,102.54
